source,sport,league,collected_at,event_date,event_time,rotation_number,is_live,game_key,away_team,home_team,spread_away_line,spread_away_price,spread_home_line,spread_home_price,total_over_line,total_over_price,total_under_line,total_under_price,moneyline_away_price,moneyline_home_price,quarter,clock
espn,college_football,NCAAF,2025-11-03T12:06:40.010252+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.010397+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.010543+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.010686+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.010824+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.010962+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.011106+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.011247+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.011390+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.011535+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.011749+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.011942+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.012098+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.012245+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.012390+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.012536+00:00,,,,False,,,,,,,,,,,,,,,
